Fecha,Consumo Agua (L),Consumo Energía (kWh),Generación FV (kWh),Temperatura (°C),Radiación Solar (W/m²),Localización,Mes,Día de la Semana
2023-12-01,427.79254393023183,339.17609909336653,114.0251362352643,13.7955590390098,402.40996946764204,Edificio B,12,Friday
2023-12-02,264.1553726717191,34.403676587781646,110.51953851032583,12.991863873988322,379.0093835581568,Edificio B,12,Saturday
2023-12-03,291.0644710309005,33.40250809790909,86.72514052116478,9.76090236591436,395.5353358830132,Edificio B,12,Sunday
2023-12-04,425.85276276779217,334.90099762894135,114.64915207349304,10.125615030009602,371.52913411103566,Edificio B,12,Monday
2023-12-05,438.4494424969061,349.03512823801657,108.07007113262738,15.682351337607258,391.08008640598007,Edificio B,12,Tuesday
2023-12-06,447.01966264963767,316.8043890241462,109.9608816548767,16.292765584868707,408.89646700621364,Edificio B,12,Wednesday
2023-12-07,394.8736759464707,332.49966044265665,143.11603206711368,11.13282269143056,379.75684282914375,Edificio B,12,Thursday
2023-12-08,398.7295132251531,318.1561838742244,82.00165951032652,11.850380095801478,380.21862881529245,Edificio B,12,Friday
2023-12-09,259.5706705658968,32.6384680797062,119.0928630048688,8.865609742653067,395.5375621539004,Edificio B,12,Saturday
2023-12-10,279.82192199051957,17.56661364412784,97.98879801531507,14.966706963711484,371.8141669874493,Edificio B,12,Sunday
2023-12-11,423.61417038735243,322.2568362115877,102.76849922801509,13.315611828940003,380.26925649047297,Edificio B,12,Monday
2023-12-12,433.8230330561297,323.16361494414247,98.48687183621138,17.015918214621088,391.9257409019667,Edificio B,12,Tuesday
2023-12-13,412.35138060073064,335.5637688038188,93.76154464949629,8.432218499591013,378.9930801787571,Edificio B,12,Wednesday
2023-12-14,407.2722885059848,334.6884028960467,91.3828999595741,9.810140201873574,382.3611196225314,Edificio B,12,Thursday
2023-12-15,416.50807587049667,312.75220027381886,99.46931883003298,11.517568630817102,391.5580114193523,Edificio B,12,Friday
2023-12-16,266.57863237902677,25.4715767274394,80.11144647679663,12.643893072312435,387.7375831310412,Edificio B,12,Saturday
2023-12-17,324.8857932868342,17.546729731916372,101.91414086157296,9.940776978871146,385.6070834205242,Edificio B,12,Sunday
2023-12-18,380.7603360626423,311.78528580075186,89.38804388624683,7.854448453318815,378.9754358306992,Edificio B,12,Monday
2023-12-19,416.43196901691624,321.93556565425894,81.4076606503057,13.005336458865283,385.5061805131624,Edificio B,12,Tuesday
2023-12-20,453.03799801040634,320.76398255416217,87.38356831751383,12.41456567396634,380.0184711306504,Edificio B,12,Wednesday
2023-12-21,412.53575281172925,347.86679874424914,103.64775303772214,7.394679147521681,385.2955633453221,Edificio B,12,Thursday
2023-12-22,408.4380728473803,327.68787857472216,84.93293434614161,14.104499765490335,375.2215365596894,Edificio B,12,Friday
2023-12-23,274.9343057290933,9.348646270410363,93.09854020802536,13.445796664380364,377.8503129401574,Edificio B,12,Saturday
2023-12-24,278.32505031825815,17.251585888550053,81.45008338440158,10.237508977284222,369.27351950218406,Edificio B,12,Sunday
2023-12-25,439.2448768916463,332.8956940514675,95.60265359494298,9.975251599889015,378.33221396374216,Edificio B,12,Monday
2023-12-26,367.411089252222,343.35691894691746,94.1606664315043,11.302918519161357,370.09371739277975,Edificio B,12,Tuesday
2023-12-27,442.1828595820647,306.41144521182764,105.09240903148437,6.962400215700592,366.5970826307269,Edificio B,12,Wednesday
2023-12-28,382.9063783302375,303.2790382174702,84.17019781377084,9.546872739993978,379.87050299106255,Edificio B,12,Thursday
2023-12-29,405.9293264894031,340.6032113648549,91.95088844383571,2.911428085673344,378.970291356081,Edificio B,12,Friday
2023-12-30,272.55988872621833,25.613307471996407,85.60270149219032,11.912303749415589,384.2434214140196,Edificio B,12,Saturday
2023-12-31,292.80383379517093,12.866225280871191,96.95780252061498,4.515398292939065,371.6881341055722,Edificio B,12,Sunday
2023-01-01,190.39991048414527,107.56703922475776,147.16841305843474,0.2536688753475316,440.79065445364296,Edificio C,1,Sunday
2023-01-02,343.0991656307751,358.3164833828329,146.9699336882815,2.255636557526789,470.60185169108314,Edificio C,1,Monday
2023-01-03,340.8283601101382,369.86100590185237,138.16372271425016,-3.980968530777316,444.43326604624866,Edificio C,1,Tuesday
2023-01-04,315.2748337420728,357.50493536848137,146.44893516870994,-3.000374259404907,430.4273728326733,Edificio C,1,Wednesday
2023-01-05,334.6355971242359,361.59157877792745,138.04609582082722,1.725312074575631,442.77901659026105,Edificio C,1,Thursday
2023-01-06,338.79699147723136,383.9706442150126,139.74184396344512,6.655306900613136,448.97905134672425,Edificio C,1,Friday
2023-01-07,181.52909071739924,97.84145570002141,136.6010120905502,-0.24226308682755393,460.19744290962626,Edificio C,1,Saturday
2023-01-08,139.5328199066697,93.37513229539047,128.8292197878319,-0.2328028409920928,437.2614086858413,Edificio C,1,Sunday
2023-01-09,334.3545696116612,369.55306234627346,144.3203075326328,-1.1758433733781848,427.0376630902425,Edificio C,1,Monday
2023-01-10,375.2833891877014,354.7627219866938,148.4349153645548,-1.899207054404188,450.7502911137012,Edificio C,1,Tuesday
2023-01-11,323.72559469225143,358.2071948236604,147.46478612924145,2.1696423290874227,428.5099631094812,Edificio C,1,Wednesday
2023-01-12,316.2641017031476,353.42690170906997,150.26336167698753,-6.867055480702669,437.70255473556034,Edificio C,1,Thursday
2023-01-13,338.19756022294496,358.4978821354004,145.06987467194122,6.9526396548714064,439.25026771668263,Edificio C,1,Friday
2023-01-14,186.88880854885016,126.94724763024149,136.27585586662778,-2.8461782360082655,440.9067763157957,Edificio C,1,Saturday
2023-01-15,204.41233937574705,118.85773868730936,149.79072881285882,4.027744477754788,448.2857347392903,Edificio C,1,Sunday
2023-01-16,305.3224258691749,369.3419185998987,127.62429706996225,-5.990151246454904,434.36312964551774,Edificio C,1,Monday
2023-01-17,345.03533121859004,346.44931869270886,132.0126015926007,3.6499952780487397,438.28202289605787,Edificio C,1,Tuesday
2023-01-18,342.14991018542963,349.0006660750719,131.21167168676845,3.615824759372754,440.710968871507,Edificio C,1,Wednesday
2023-01-19,327.4381062619125,332.03076890623083,151.50315309320158,2.1317881105720264,442.19857207699636,Edificio C,1,Thursday
2023-01-20,337.00019455378697,352.2458640822023,149.99400562978374,-4.802306462484067,441.5443922354622,Edificio C,1,Friday
2023-01-21,200.76686835209807,119.83360994405294,145.31734917077722,1.3810299880885655,444.80435455255304,Edificio C,1,Saturday
2023-01-22,197.58117061522074,115.37175967946126,151.05645618874726,-5.81413366268316,448.77555263304663,Edificio C,1,Sunday
2023-01-23,307.2375075365115,357.93170803745784,131.45190662084525,-1.1903959419913899,444.1710756014748,Edificio C,1,Monday
2023-01-24,346.4699857000263,359.8772301101944,143.6530061109013,5.197181978464077,444.7029101473837,Edificio C,1,Tuesday
2023-01-25,328.7478846820418,353.17362974828416,138.85239767289875,4.014752222372827,424.2819102892656,Edificio C,1,Wednesday
2023-01-26,331.47988764860963,362.0811973564669,148.52483525959747,0.09271897892666099,440.5582912124051,Edificio C,1,Thursday
2023-01-27,331.47301420628673,367.6723943741854,138.87044364011018,-4.86722708992457,444.8177614456482,Edificio C,1,Friday
2023-01-28,176.99680705094005,93.84363236625313,136.1547381831623,3.2291886810498993,447.2935790129676,Edificio C,1,Saturday
2023-01-29,203.83433514741748,112.99675468628777,145.4095481988004,0.09704509244727495,433.0769552708525,Edificio C,1,Sunday
2023-01-30,328.33027076341796,369.33129365015,148.7732665729178,-11.59810552085048,433.421182152119,Edificio C,1,Monday
2023-01-31,307.62407720754294,355.87149677317575,133.3540474895478,3.924398962987338,434.2964926851799,Edificio C,1,Tuesday
2023-02-01,322.1606944574942,367.0539434865389,139.46747222869803,-0.09769548668192472,445.4423679411353,Edificio C,2,Wednesday
2023-02-02,333.62739487404644,388.2267952514809,129.5493450081757,6.052381643293028,450.4725618938343,Edificio C,2,Thursday
2023-02-03,354.66591576299743,359.0790021857157,115.22344001771164,-5.415137536421709,436.129449119725,Edificio C,2,Friday
2023-02-04,192.1775355610976,114.10653329323469,142.2937009694397,-15.796787669389282,449.3687277915729,Edificio C,2,Saturday
2023-02-05,163.14485023670048,102.8527628808481,146.4779430916497,1.5120861504569414,441.6236876207493,Edificio C,2,Sunday
2023-02-06,379.90514843183075,362.1145367733999,143.1240433364996,1.608830957099569,439.260517474008,Edificio C,2,Monday
2023-02-07,335.54851737167985,364.9822329780035,121.13691070275704,-8.263599773942055,438.518685582121,Edificio C,2,Tuesday
2023-02-08,355.8183384249385,362.41420890013865,137.26781486163065,-4.659604980614414,448.24242280841696,Edificio C,2,Wednesday
2023-02-09,327.3395819230233,350.3638526947632,118.75119888590872,14.05649166452537,444.19045465429025,Edificio C,2,Thursday
2023-02-10,341.11021806399583,362.7281674680848,154.804594001259,-1.1957781933538683,463.86583720119353,Edificio C,2,Friday
2023-02-11,197.3073609869197,125.39894573200374,130.4344314201981,4.043288054294774,432.7727308114058,Edificio C,2,Saturday
2023-02-12,204.96261579805497,115.38443998960005,154.0508400020236,-2.804257964614526,446.6778209277244,Edificio C,2,Sunday
2023-02-13,351.8325673544674,370.6476737610727,151.1716995540987,-9.937613559088607,436.4209930191421,Edificio C,2,Monday
2023-02-14,348.22134432401356,358.79598678370473,132.93760728102433,-0.2682379920640394,433.2506409364985,Edificio C,2,Tuesday
2023-02-15,324.57356884427975,368.81195759647994,130.86040915772725,-0.6715452003091096,442.079587300055,Edificio C,2,Wednesday
2023-02-16,319.5439488349757,364.26098289331065,145.9508763491057,-1.2652389377691602,443.8206989793127,Edificio C,2,Thursday
2023-02-17,337.7402224579411,352.12300108031343,134.27694025681217,0.24285001106089932,471.9019161792438,Edificio C,2,Friday
2023-02-18,199.86544028798346,114.98952830973187,144.0320435244873,2.2235004890997514,441.16573894607325,Edificio C,2,Saturday
2023-02-19,176.86884140800936,102.06791650090915,138.47986265078455,0.2418568113870896,432.00635126400687,Edificio C,2,Sunday
2023-02-20,352.75260564270377,355.8449467437762,125.81133167638384,-5.2331560934247685,446.353022995984,Edificio C,2,Monday
2023-02-21,360.6329091553909,364.2641444414247,121.64675542292369,3.616354642060175,423.20503523870457,Edificio C,2,Tuesday
2023-02-22,313.39102185482494,365.54860308824124,146.5604430756793,-8.458778599392122,443.37403276469064,Edificio C,2,Wednesday
2023-02-23,315.1213096680217,350.8972609651496,139.03373189656193,-8.85699447846054,444.8095621828198,Edificio C,2,Thursday
2023-02-24,329.1998814288484,373.5509316222615,139.48755834824652,5.201439428724191,452.96446034684,Edificio C,2,Friday
2023-02-25,188.31262643459297,118.96062238921826,152.35957106796045,4.155381163783556,455.13715517130106,Edificio C,2,Saturday
2023-02-26,171.8273095257917,106.43069034559025,157.5310472691563,1.4520105254793665,440.7609283137547,Edificio C,2,Sunday
2023-02-27,359.526219474458,348.347400881181,143.47996752916978,-5.1156181009390025,444.6992745964885,Edificio C,2,Monday
2023-02-28,341.1322101357771,362.5272635672978,143.22119519442154,-1.5514000243143284,438.9659739574135,Edificio C,2,Tuesday
2023-03-01,333.6136617992987,359.7776441131143,152.0632324173487,0.8048068874304373,435.7811765381329,Edificio C,3,Wednesday
2023-03-02,304.2854676920789,365.63689182470443,133.93978972662785,-5.726726215783484,450.60809321743,Edificio C,3,Thursday
2023-03-03,306.8713155587603,361.15028121941,150.20061026575306,-1.3044193746333361,435.2332242323101,Edificio C,3,Friday
2023-03-04,188.99677247831997,94.99031260157568,153.96032839993114,5.794092295396281,444.29519967599094,Edificio C,3,Saturday
2023-03-05,140.918556410855,111.47223401791601,155.72847441905557,9.81437852190987,438.9744327358869,Edificio C,3,Sunday
2023-03-06,354.0219670127342,362.597637119096,130.0555200246073,0.7297403515968313,454.9198789125345,Edificio C,3,Monday
2023-03-07,330.8097013490601,372.29577760250027,142.3183928931768,6.762025448960346,467.94624658393104,Edificio C,3,Tuesday
2023-03-08,399.04294625675914,359.28963355118617,141.67008463392648,-6.434485204288993,437.43683733412786,Edificio C,3,Wednesday
2023-03-09,380.5524079909067,383.3778712016024,151.98407699055335,6.592818439506425,432.45502261748555,Edificio C,3,Thursday
2023-03-10,330.9827220773709,347.8011496869643,156.33670445348295,-0.5609644768964719,450.28038980230247,Edificio C,3,Friday
2023-03-11,182.70714377980246,130.36250072366937,167.0518136505317,5.162140956361414,452.2416875356495,Edificio C,3,Saturday
2023-03-12,204.97218852610948,115.34764766032231,147.7017408114915,2.556656593353126,454.8379886827452,Edificio C,3,Sunday
2023-03-13,369.35511173908105,376.53333803451596,148.25342386870858,10.570814704459389,448.7659436994573,Edificio C,3,Monday
2023-03-14,302.7665380853614,369.08869369171,165.31451827399184,-0.22683881613827683,451.81140509695007,Edificio C,3,Tuesday
2023-03-15,300.0393582472708,380.0458566918014,157.38293827121433,7.463182153582536,458.0922729913173,Edificio C,3,Wednesday
2023-03-16,323.57013734787944,365.14263054292246,167.7035987592974,3.1105877777426283,465.43139257386605,Edificio C,3,Thursday
2023-03-17,347.913696319004,358.4022127315119,158.53464166891501,3.9026811015966776,436.0968739356338,Edificio C,3,Friday
2023-03-18,196.44859943349303,133.97173430772227,144.70665287122,3.9640762517097703,452.5884246680381,Edificio C,3,Saturday
2023-03-19,208.1627367348314,119.01615499391025,143.586985540108,0.8471152038952603,459.0563570272967,Edificio C,3,Sunday
2023-03-20,313.03345821199423,372.7566979051927,142.05339945766164,5.200061754941922,448.38876090214353,Edificio C,3,Monday
2023-03-21,290.96847672281893,383.2845501137426,164.84890330307584,5.15527437603823,475.54008127316416,Edificio C,3,Tuesday
2023-03-22,354.71934893722556,361.0190451258296,170.7836308088267,6.875500015420634,452.54356377566927,Edificio C,3,Wednesday
2023-03-23,321.2665371383928,377.7006028729388,178.0697779081075,6.295372676737422,459.16322962417087,Edificio C,3,Thursday
2023-03-24,297.735708973012,366.25925182654817,168.69471897519423,10.06907244364973,465.82388662038477,Edificio C,3,Friday
2023-03-25,191.28526945011163,121.25429823994227,172.58837210265983,10.905538978429828,455.04713843929096,Edificio C,3,Saturday
2023-03-26,204.52947863855118,123.72173696510936,155.86474885890726,1.2463570464942286,443.19918170739993,Edificio C,3,Sunday
2023-03-27,336.51015109422207,358.424721990502,150.81407617418046,11.057332805439561,458.0916890724537,Edificio C,3,Monday
2023-03-28,330.0829288455842,366.07147442564667,171.60053474726055,0.9982402913762343,473.3941469823554,Edificio C,3,Tuesday
2023-03-29,336.3444432097709,387.8082607031649,168.00602715411648,10.088045330205421,460.4602683638711,Edificio C,3,Wednesday
2023-03-30,332.41492587494224,383.60178357028485,165.6408965508037,10.468629765732777,456.102109792805,Edificio C,3,Thursday
2023-03-31,313.1635467579971,374.56033772192836,169.18493729833105,-1.963217710712179,474.56794458702836,Edificio C,3,Friday
2023-04-01,176.1317096578756,128.06921938165527,169.29516281879265,8.283888630910221,462.75555903398003,Edificio C,4,Saturday
2023-04-02,201.15459268221926,123.1510668165499,179.66065505339307,5.7042653696556584,461.72087831835523,Edificio C,4,Sunday
2023-04-03,347.46898399272175,390.1189536060675,180.53838876114904,4.482733584216967,469.0830938096126,Edificio C,4,Monday
2023-04-04,344.7056842683278,375.0132064455454,173.8034238958819,15.262627765238559,476.0687224686663,Edificio C,4,Tuesday
2023-04-05,321.7531583106861,379.802612842979,177.59834859501345,5.473700257628154,492.9574551867096,Edificio C,4,Wednesday
2023-04-06,338.3401769731672,389.41566176524145,175.0662260639491,4.945795516320155,478.19796161627556,Edificio C,4,Thursday
2023-04-07,298.74543094627074,370.65638296423276,166.10513236747346,9.593523606371361,482.3152293517031,Edificio C,4,Friday
2023-04-08,196.17504241989434,144.49615555824874,179.07941960459775,12.882080588131986,466.4541108655878,Edificio C,4,Saturday
2023-04-09,221.50363171274392,114.0851022372751,158.3712432025888,8.986615237303791,462.05751283148663,Edificio C,4,Sunday
2023-04-10,313.76689936727564,396.1707343233046,183.66277054325317,15.769009234434561,473.74716851648554,Edificio C,4,Monday
2023-04-11,331.8560532997976,376.6351543097093,161.99128751772145,12.835833384434986,475.00821606797774,Edificio C,4,Tuesday
2023-04-12,350.4837110810768,378.4253757820585,177.61197163513287,-0.464874968501487,463.9688113535396,Edificio C,4,Wednesday
2023-04-13,369.28720403093746,362.44542530175227,167.12433877170798,8.025428689255824,473.82293305692946,Edificio C,4,Thursday
2023-04-14,335.5963445233149,377.2933081001999,181.935981954039,8.111417140229921,480.39526814048605,Edificio C,4,Friday
2023-04-15,181.04792751235834,121.94133583624554,176.8930829849116,13.566505340404307,480.8362691943715,Edificio C,4,Saturday
2023-04-16,155.84808183155934,126.76335356608678,162.11880211806917,-1.704176771959812,483.1092402335452,Edificio C,4,Sunday
2023-04-17,347.6303323260788,381.96924495198624,183.11092065997653,24.41622584852613,481.81357165116617,Edificio C,4,Monday
2023-04-18,386.7394308055025,393.4247811486705,173.96556723824193,14.578562976441763,474.6746884138685,Edificio C,4,Tuesday
2023-04-19,351.78263504242864,386.42923221870893,189.40013171597147,12.920983371939792,475.44965824134937,Edificio C,4,Wednesday
2023-04-20,346.12855753269616,387.9379722085668,181.4485996782702,18.338441419373567,469.4458288109874,Edificio C,4,Thursday
2023-04-21,353.35546980205413,374.41554149161595,186.2387688206663,24.403637954098905,500.1323093586369,Edificio C,4,Friday
2023-04-22,197.03258447876266,127.07409594057478,173.56037184418466,17.294551641243043,483.2705650405297,Edificio C,4,Saturday
2023-04-23,181.33555165681034,154.38100883653254,178.09627544075875,17.94094480886781,481.74106719708385,Edificio C,4,Sunday
2023-04-24,364.40356436460536,379.5549387289445,180.25852876661742,14.106924660610389,475.5569943131037,Edificio C,4,Monday
2023-04-25,352.7959344874862,403.9831385584496,194.26878486555322,13.002899252103562,515.0583390864055,Edificio C,4,Tuesday
2023-04-26,348.97621650262676,385.5053152071217,203.33364953793892,11.588986377940696,475.82659833765507,Edificio C,4,Wednesday
2023-04-27,329.46028610996996,388.47428934473743,179.36729912140856,10.095145033078483,483.1305373827766,Edificio C,4,Thursday
2023-04-28,375.38172640624026,399.6710032536169,199.0474008654395,11.048605327161328,492.4372877817233,Edificio C,4,Friday
2023-04-29,212.94978778354553,152.20252353471153,167.44255801495123,7.9890198359475635,495.141461849651,Edificio C,4,Saturday
2023-04-30,188.94158325265397,138.89187439720914,178.0581059890771,14.620642746574884,499.57932055215684,Edificio C,4,Sunday
2023-05-01,370.3807641967554,386.6339701494596,181.272883245924,6.834862456205586,508.9367528854844,Edificio C,5,Monday
2023-05-02,340.7370154647508,390.47344386346026,178.19599368673008,16.47090679505974,496.78265713574444,Edificio C,5,Tuesday
2023-05-03,335.39232349424435,394.9281652990188,176.7450994632869,15.592641968137098,482.020675361496,Edificio C,5,Wednesday
2023-05-04,336.18198618644067,400.97710967276714,197.57011046149395,16.766712893968236,490.8706700888982,Edificio C,5,Thursday
2023-05-05,316.2979249129871,392.6212425520649,192.15756295959372,13.678814130961737,497.37656366201116,Edificio C,5,Friday
2023-05-06,211.4928815573128,149.28191390365458,198.94913884842282,31.93082731261404,515.83734528743,Edificio C,5,Saturday
2023-05-07,165.78126333122006,159.98983866969,202.91512910618275,23.603700174391854,482.0323474607246,Edificio C,5,Sunday
2023-05-08,328.1766988169501,397.93145928604577,199.52010853738858,10.836469081275357,508.8897036579155,Edificio C,5,Monday
2023-05-09,311.57441623171496,397.7457931799762,204.2930727947178,18.47897274709871,499.51458472867824,Edificio C,5,Tuesday
2023-05-10,351.7044690278117,379.94968607454365,197.8693343466512,14.529366448035546,506.9429625613687,Edificio C,5,Wednesday
2023-05-11,350.7581249914274,369.3394999270067,187.54140160910475,12.751002014111592,498.3913883258029,Edificio C,5,Thursday
2023-05-12,347.5681657336451,400.03689228836026,210.83336680163893,11.376207142409614,491.8308986921677,Edificio C,5,Friday
2023-05-13,183.5868763666718,145.70940307731624,195.204954322397,20.489906148858754,508.6048034442216,Edificio C,5,Saturday
2023-05-14,181.3287802513862,142.01235623103108,192.57767531267325,15.173190314741383,508.4779485713537,Edificio C,5,Sunday
2023-05-15,364.3944631732552,400.0959008953491,200.98848599776537,23.669429546868827,512.4882344132066,Edificio C,5,Monday
2023-05-16,344.42812451651236,397.5547074340541,194.46979868374015,24.048283435663777,503.4648615229189,Edificio C,5,Tuesday
2023-05-17,362.09681508833506,409.9322754927573,200.2498178241361,26.196808419266382,498.42590141083195,Edificio C,5,Wednesday
2023-05-18,338.3934507706413,400.0087454222785,208.6866004484491,15.311884539473818,489.658191282576,Edificio C,5,Thursday
2023-05-19,360.04664808926896,392.16885700006924,209.54690047707948,22.195872978845518,514.2572157660122,Edificio C,5,Friday
2023-05-20,232.81601873820352,160.0273493774163,197.89784431544936,23.225114577123204,511.1150398041455,Edificio C,5,Saturday
2023-05-21,218.79683845138308,148.4389729158291,202.80675237933113,17.93425095712575,498.025979780179,Edificio C,5,Sunday
2023-05-22,349.14621449348385,406.35710312344327,219.2295571922361,16.687008356395722,503.1004904115674,Edificio C,5,Monday
2023-05-23,362.85724753199065,396.7957951253802,214.24717148951976,28.832554422533974,504.61558219266595,Edificio C,5,Tuesday
2023-05-24,353.2164562935152,395.54637082120485,230.82504985378407,22.159799216749864,495.24455514047446,Edificio C,5,Wednesday
2023-05-25,358.5014757461409,403.35749038022647,222.6609618680311,24.437742792743443,502.6828561645645,Edificio C,5,Thursday
2023-05-26,352.1432908080385,403.1115542119498,223.08171031312094,17.38125382911683,500.300476059458,Edificio C,5,Friday
2023-05-27,205.6778827171004,158.24515060588064,198.53278158246252,15.62701779349519,508.2866769681412,Edificio C,5,Saturday
2023-05-28,213.51287247954053,151.22005059398808,220.81611706147677,19.10600519108221,505.790538561847,Edificio C,5,Sunday
2023-05-29,339.7075028106767,385.9984173657697,213.4056239888203,21.560900664786843,497.6666427971219,Edificio C,5,Monday
2023-05-30,339.5579344634,400.48552766891544,209.17895947261636,17.085533218312914,534.9146798136937,Edificio C,5,Tuesday
2023-05-31,332.40256780041784,413.19831298700126,217.11370059793052,22.580840114529654,527.9589545028975,Edificio C,5,Wednesday
2023-06-01,178.4628900572368,252.72870742853547,225.62289571439234,14.408708170140754,508.3805861530777,Edificio C,6,Thursday
2023-06-02,186.4144495863564,253.67632112100353,221.9085744869571,17.46984046072513,519.6244725434511,Edificio C,6,Friday
2023-06-03,64.23795639943498,16.43682445408797,208.8370276449604,26.641085938898673,521.796416556594,Edificio C,6,Saturday
2023-06-04,43.47828481598469,0.0,225.7596769504821,26.519478945756237,530.2459463622906,Edificio C,6,Sunday
2023-06-05,221.88829475369795,241.99597602118502,212.6641382519304,21.752620274872683,510.8539634060893,Edificio C,6,Monday
2023-06-06,212.58880871426652,256.23548941356796,221.90316553768102,18.832078759026686,530.6574021878624,Edificio C,6,Tuesday
2023-06-07,172.79945313354142,253.41256659096643,217.39034283098496,18.990135294096838,514.9447904636869,Edificio C,6,Wednesday
2023-06-08,225.54044665325114,248.99893925569347,218.91367490468713,22.464359996906442,507.7437133803572,Edificio C,6,Thursday
2023-06-09,228.92461892963775,257.3091844677184,229.43404479491397,27.75407697157912,529.0129806376539,Edificio C,6,Friday
2023-06-10,43.09533772400255,14.373943303517251,212.0295408535901,29.370671872246344,535.3390622929734,Edificio C,6,Saturday
2023-06-11,71.63652322274541,9.75615293159018,242.53368165488325,22.44186059622433,548.9608206474207,Edificio C,6,Sunday
2023-06-12,196.35890762847492,263.30311929185075,205.5113202487023,19.34919215257026,511.72492829074514,Edificio C,6,Monday
2023-06-13,215.69446287944004,278.7456600018642,218.37596152863478,26.64500969768667,531.3418352119912,Edificio C,6,Tuesday
2023-06-14,188.69919840193364,257.55496119597376,228.67503525199976,21.374200052645456,520.874903914647,Edificio C,6,Wednesday
2023-06-15,178.37100339494395,264.13318501489994,231.42597277844183,23.08358613992061,533.4164182193291,Edificio C,6,Thursday
2023-06-16,206.8165369736589,256.617187522886,225.17744470907857,32.48104102662387,511.4773064024831,Edificio C,6,Friday
2023-06-17,62.23376153378297,3.5989134900498243,226.19694411818386,30.16683248728862,514.1431533912137,Edificio C,6,Saturday
2023-06-18,56.98584788163902,6.560086096718948,231.45410523810392,26.994452876705587,519.5898561531629,Edificio C,6,Sunday
2023-06-19,191.48550500512005,257.96158853914,225.60459564935132,20.014992121614824,528.704930880609,Edificio C,6,Monday
2023-06-20,207.39031529505598,266.6772027819894,242.40255392354595,27.598205240612362,522.0599286788133,Edificio C,6,Tuesday
2023-06-21,220.9918120730302,286.89963339913083,237.40828369585478,32.017724219999266,535.605335992673,Edificio C,6,Wednesday
2023-06-22,214.92105253268483,256.56793533994494,238.2755263478952,24.986016522523983,539.8162290204181,Edificio C,6,Thursday
2023-06-23,219.67724237547782,259.87457958908567,220.40648717502964,33.77598677255372,536.0638298211874,Edificio C,6,Friday
2023-06-24,52.82847717106259,13.714941639108332,229.783068706311,33.63681233270145,546.7648293469767,Edificio C,6,Saturday
2023-06-25,89.8638893603715,18.6022850861699,228.06916817791367,35.64081246025358,535.2320939596741,Edificio C,6,Sunday
2023-06-26,193.09994579622054,267.57062691052204,221.50251756139573,28.993775028143883,519.3895642148888,Edificio C,6,Monday
2023-06-27,226.56357405442395,278.0595101085155,235.6325621211816,30.546234583547232,545.6646854171073,Edificio C,6,Tuesday
2023-06-28,240.6341636897498,241.23059204047377,227.11439699857823,34.81819281456836,526.4392922203164,Edificio C,6,Wednesday
2023-06-29,226.79344102049396,241.89362004631732,239.4922362122925,30.118429059481922,542.0423829106459,Edificio C,6,Thursday
2023-06-30,213.29864255329534,261.0649089217864,222.67090210753653,25.505674781992887,549.1101599020309,Edificio C,6,Friday
2023-07-01,56.951893169625265,27.249753029764378,250.98499138563034,25.895661394524335,538.3614653645161,Edificio C,7,Saturday
2023-07-02,88.4031032197924,0.8655449822449555,225.24004891124756,29.453787418019147,519.2417873655216,Edificio C,7,Sunday
2023-07-03,189.3801284239575,236.68311699684887,236.79209069498177,21.926913087162134,525.4169456578795,Edificio C,7,Monday
2023-07-04,198.59013218545203,272.70072015175936,242.90013658649283,27.778168467962686,548.2089881514636,Edificio C,7,Tuesday
2023-07-05,210.18912094621828,269.64698662110624,229.64428633813068,34.08794278319081,533.6594637837036,Edificio C,7,Wednesday
2023-07-06,243.03563491394664,256.5217555775657,244.2310858435962,17.755650566953598,536.5021347586884,Edificio C,7,Thursday
2023-07-07,226.0147784751506,257.77374262428975,223.75672840782755,36.48697982472209,543.6368085474678,Edificio C,7,Friday
2023-07-08,49.189918501379054,8.128813311029148,250.89826117078542,34.524996347203746,543.3403127997631,Edificio C,7,Saturday
2023-07-09,62.470590468760435,19.120470039427147,236.83335409080385,26.708735353191496,539.4798595650009,Edificio C,7,Sunday
2023-07-10,206.510658276912,261.9325289764268,231.028688817406,31.81479500848748,534.9061191848901,Edificio C,7,Monday
2023-07-11,204.71614790387213,273.3085308125695,234.28800164708278,29.19968444593877,534.1531349140336,Edificio C,7,Tuesday
2023-07-12,238.59892149703865,239.98542885981067,245.64201850868488,35.41579958662072,546.131814067671,Edificio C,7,Wednesday
2023-07-13,191.689833946568,260.11852614647916,231.96718841109092,34.25693811272829,543.3474366402733,Edificio C,7,Thursday
2023-07-14,251.39821279213345,257.5733539070585,230.56291229938728,22.416593142169468,535.483489187437,Edificio C,7,Friday
2023-07-15,85.87939255678955,16.40879134592072,236.07163090690537,32.42241113214371,549.1081200126741,Edificio C,7,Saturday
2023-07-16,91.21851184910412,13.721440070643837,226.7335749648757,28.522819559556368,537.2128549412774,Edificio C,7,Sunday
2023-07-17,210.2232188629432,277.2014514541303,256.91046183803917,30.025669680176808,530.1884010152771,Edificio C,7,Monday
2023-07-18,216.55815244853096,250.74208252856914,233.22847116313562,26.026865617735773,531.3027100862495,Edificio C,7,Tuesday
2023-07-19,190.96309311493792,269.89410887145584,247.3814913753845,38.46028239967832,529.2779151504827,Edificio C,7,Wednesday
